2024-04-19 19:09:17,682 - root - INFO - Epoch 0; loss: 32.248573303222656; CER: 1.0525926351547241; WER: 1.0; val_loss: 24.21686363220215; val_CER: 0.708888828754425; val_WER: 1.0
2024-04-19 19:09:30,802 - root - INFO - Epoch 1; loss: 25.981107711791992; CER: 0.8649382591247559; WER: 1.0; val_loss: 23.65212631225586; val_CER: 0.8088889122009277; val_WER: 1.0
2024-04-19 19:09:43,744 - root - INFO - Epoch 2; loss: 22.950897216796875; CER: 0.6827160716056824; WER: 1.0; val_loss: 22.86040687561035; val_CER: 0.888888955116272; val_WER: 1.0
2024-04-19 19:09:56,699 - root - INFO - Epoch 3; loss: 21.596616744995117; CER: 0.655308723449707; WER: 1.0; val_loss: 22.147438049316406; val_CER: 0.888888955116272; val_WER: 1.0
2024-04-19 19:10:09,464 - root - INFO - Epoch 4; loss: 21.02031707763672; CER: 0.6565432548522949; WER: 1.0; val_loss: 21.69683074951172; val_CER: 0.888888955116272; val_WER: 1.0
2024-04-19 19:10:22,225 - root - INFO - Epoch 5; loss: 20.87721824645996; CER: 0.6550617218017578; WER: 1.0; val_loss: 21.236692428588867; val_CER: 0.888888955116272; val_WER: 1.0
2024-04-19 19:10:35,696 - root - INFO - Epoch 6; loss: 20.53717041015625; CER: 0.6575309038162231; WER: 1.0; val_loss: 20.93001937866211; val_CER: 0.888888955116272; val_WER: 1.0
2024-04-19 19:10:50,221 - root - INFO - Epoch 7; loss: 20.563344955444336; CER: 0.6597530841827393; WER: 1.0; val_loss: 20.808988571166992; val_CER: 0.888888955116272; val_WER: 1.0
2024-04-19 19:11:03,805 - root - INFO - Epoch 8; loss: 20.23831558227539; CER: 0.6550617814064026; WER: 1.0; val_loss: 20.64611053466797; val_CER: 0.888888955116272; val_WER: 1.0
2024-04-19 19:11:17,856 - root - INFO - Epoch 9; loss: 20.041927337646484; CER: 0.6627161502838135; WER: 1.0; val_loss: 20.458316802978516; val_CER: 0.7133333683013916; val_WER: 1.0
2024-04-19 19:11:31,619 - root - INFO - Epoch 10; loss: 19.966136932373047; CER: 0.6604938507080078; WER: 1.0; val_loss: 20.235685348510742; val_CER: 0.888888955116272; val_WER: 1.0
2024-04-19 19:11:44,356 - root - INFO - Epoch 11; loss: 19.73225212097168; CER: 0.650617241859436; WER: 1.0; val_loss: 20.026710510253906; val_CER: 0.8777778148651123; val_WER: 1.0
2024-04-19 19:11:57,608 - root - INFO - Epoch 12; loss: 19.796476364135742; CER: 0.6619753837585449; WER: 1.0; val_loss: 19.826616287231445; val_CER: 0.888888955116272; val_WER: 1.0
2024-04-19 19:12:10,799 - root - INFO - Epoch 13; loss: 19.990692138671875; CER: 0.6661729216575623; WER: 1.0; val_loss: 19.677200317382812; val_CER: 0.8844444155693054; val_WER: 1.0
2024-04-19 19:12:23,612 - root - INFO - Epoch 14; loss: 19.702159881591797; CER: 0.6661729216575623; WER: 1.0; val_loss: 19.65643882751465; val_CER: 0.888888955116272; val_WER: 1.0
2024-04-19 19:12:36,703 - root - INFO - Epoch 15; loss: 19.536714553833008; CER: 0.6686420440673828; WER: 1.0; val_loss: 19.53559684753418; val_CER: 0.888888955116272; val_WER: 1.0
2024-04-19 19:12:49,585 - root - INFO - Epoch 16; loss: 19.422706604003906; CER: 0.6664197444915771; WER: 1.0; val_loss: 19.38727569580078; val_CER: 0.888888955116272; val_WER: 1.0
2024-04-19 19:13:02,397 - root - INFO - Epoch 17; loss: 19.471162796020508; CER: 0.6654321551322937; WER: 1.0; val_loss: 19.37677001953125; val_CER: 0.7777778506278992; val_WER: 1.0
2024-04-19 19:13:15,283 - root - INFO - Epoch 18; loss: 19.311765670776367; CER: 0.645185112953186; WER: 1.0; val_loss: 19.3437557220459; val_CER: 0.7777778506278992; val_WER: 1.0
2024-04-19 19:13:28,340 - root - INFO - Epoch 19; loss: 19.331737518310547; CER: 0.657037079334259; WER: 1.0; val_loss: 19.351171493530273; val_CER: 0.7777778506278992; val_WER: 1.0
2024-04-19 19:13:42,506 - root - INFO - Epoch 20; loss: 19.25307273864746; CER: 0.6595062017440796; WER: 1.0; val_loss: 19.323362350463867; val_CER: 0.888888955116272; val_WER: 1.0
2024-04-19 19:13:56,120 - root - INFO - Epoch 21; loss: 19.213895797729492; CER: 0.6624691486358643; WER: 1.0; val_loss: 19.2790584564209; val_CER: 0.888888955116272; val_WER: 1.0
2024-04-19 19:14:09,162 - root - INFO - Epoch 22; loss: 19.12681007385254; CER: 0.6560494899749756; WER: 1.0; val_loss: 19.29525375366211; val_CER: 0.888888955116272; val_WER: 1.0
2024-04-19 19:14:22,028 - root - INFO - Epoch 23; loss: 19.01976776123047; CER: 0.6503704190254211; WER: 1.0; val_loss: 19.286890029907227; val_CER: 0.7777778506278992; val_WER: 1.0
2024-04-19 19:14:35,140 - root - INFO - Epoch 24; loss: 18.967756271362305; CER: 0.6513580083847046; WER: 1.0; val_loss: 19.226255416870117; val_CER: 0.7844445705413818; val_WER: 1.0
2024-04-19 19:14:48,037 - root - INFO - Epoch 25; loss: 18.99623680114746; CER: 0.6518519520759583; WER: 1.0; val_loss: 19.180482864379883; val_CER: 0.753333330154419; val_WER: 1.0
2024-04-19 19:15:00,840 - root - INFO - Epoch 26; loss: 18.935453414916992; CER: 0.6518518924713135; WER: 1.0; val_loss: 19.15764808654785; val_CER: 0.7644444108009338; val_WER: 1.0
2024-04-19 19:15:13,709 - root - INFO - Epoch 27; loss: 18.881887435913086; CER: 0.6533334255218506; WER: 1.0; val_loss: 19.104549407958984; val_CER: 0.7533332705497742; val_WER: 1.0
2024-04-19 19:15:26,983 - root - INFO - Epoch 28; loss: 18.88684844970703; CER: 0.6451852321624756; WER: 1.0; val_loss: 19.029216766357422; val_CER: 0.704444408416748; val_WER: 1.0
2024-04-19 19:15:41,265 - root - INFO - Epoch 29; loss: 18.766786575317383; CER: 0.6387654542922974; WER: 1.0; val_loss: 19.041948318481445; val_CER: 0.8488889336585999; val_WER: 1.0
2024-04-19 19:15:54,454 - root - INFO - Epoch 30; loss: 18.753421783447266; CER: 0.646172821521759; WER: 1.0; val_loss: 19.000282287597656; val_CER: 0.8488889336585999; val_WER: 1.0
2024-04-19 19:16:07,447 - root - INFO - Epoch 31; loss: 18.769268035888672; CER: 0.6385185122489929; WER: 1.0; val_loss: 18.905376434326172; val_CER: 0.7977778911590576; val_WER: 1.0
2024-04-19 19:16:20,311 - root - INFO - Epoch 32; loss: 18.754154205322266; CER: 0.6404938697814941; WER: 1.0; val_loss: 18.896228790283203; val_CER: 0.7888889312744141; val_WER: 1.0
2024-04-19 19:16:33,160 - root - INFO - Epoch 33; loss: 18.525766372680664; CER: 0.6377778649330139; WER: 1.0; val_loss: 18.952251434326172; val_CER: 0.7422221899032593; val_WER: 1.0
2024-04-19 19:16:46,087 - root - INFO - Epoch 34; loss: 18.62358856201172; CER: 0.6377778053283691; WER: 1.0; val_loss: 19.002660751342773; val_CER: 0.7488888502120972; val_WER: 1.0
2024-04-19 19:16:59,014 - root - INFO - Epoch 35; loss: 18.59060287475586; CER: 0.6466666460037231; WER: 1.0; val_loss: 19.007282257080078; val_CER: 0.7466667294502258; val_WER: 1.0
2024-04-19 19:17:11,920 - root - INFO - Epoch 36; loss: 18.579259872436523; CER: 0.6409876942634583; WER: 1.0; val_loss: 18.975065231323242; val_CER: 0.7444444298744202; val_WER: 1.0
2024-04-19 19:17:25,819 - root - INFO - Epoch 37; loss: 18.574909210205078; CER: 0.6427160501480103; WER: 1.0; val_loss: 18.885725021362305; val_CER: 0.699999988079071; val_WER: 1.0
2024-04-19 19:17:39,405 - root - INFO - Epoch 38; loss: 18.46560287475586; CER: 0.6385185122489929; WER: 1.0; val_loss: 18.907188415527344; val_CER: 0.704444408416748; val_WER: 1.0
2024-04-19 19:18:14,327 - root - INFO - Epoch 0; loss: 18.539329528808594; CER: 0.6288889646530151; WER: 1.0; val_loss: 18.943492889404297; val_CER: 0.7111110687255859; val_WER: 1.0
2024-04-19 19:18:27,202 - root - INFO - Epoch 1; loss: 18.360801696777344; CER: 0.6395062208175659; WER: 1.0; val_loss: 19.01875114440918; val_CER: 0.7555555701255798; val_WER: 1.0
2024-04-19 19:18:40,296 - root - INFO - Epoch 2; loss: 18.486404418945312; CER: 0.6325926184654236; WER: 1.0; val_loss: 19.082691192626953; val_CER: 0.7555556297302246; val_WER: 1.0
2024-04-19 19:18:53,571 - root - INFO - Epoch 3; loss: 18.48748779296875; CER: 0.6441975831985474; WER: 1.0; val_loss: 19.218908309936523; val_CER: 0.7555556297302246; val_WER: 1.0
2024-04-19 19:19:07,202 - root - INFO - Epoch 4; loss: 18.244224548339844; CER: 0.6444445252418518; WER: 1.0; val_loss: 19.301355361938477; val_CER: 0.753333330154419; val_WER: 1.0
2024-04-19 19:19:21,299 - root - INFO - Epoch 5; loss: 18.248390197753906; CER: 0.6451852321624756; WER: 1.0; val_loss: 19.292987823486328; val_CER: 0.7533334493637085; val_WER: 1.0
2024-04-19 19:19:37,017 - root - INFO - Epoch 6; loss: 18.37176513671875; CER: 0.6370370984077454; WER: 1.0; val_loss: 19.22221565246582; val_CER: 0.7511111497879028; val_WER: 1.0
2024-04-19 19:19:53,755 - root - INFO - Epoch 7; loss: 18.21554946899414; CER: 0.6293827295303345; WER: 1.0; val_loss: 19.135400772094727; val_CER: 0.7400000095367432; val_WER: 1.0
2024-04-19 19:20:10,954 - root - INFO - Epoch 8; loss: 18.25735092163086; CER: 0.6303704380989075; WER: 1.0; val_loss: 19.042705535888672; val_CER: 0.7400000095367432; val_WER: 1.0
2024-04-19 19:20:26,682 - root - INFO - Epoch 9; loss: 18.11922264099121; CER: 0.6293827891349792; WER: 1.0; val_loss: 18.989599227905273; val_CER: 0.7200000286102295; val_WER: 1.0
2024-04-19 19:20:42,473 - root - INFO - Epoch 10; loss: 18.222652435302734; CER: 0.6313580274581909; WER: 1.0; val_loss: 18.843374252319336; val_CER: 0.7266666889190674; val_WER: 1.0
2024-04-19 19:20:57,790 - root - INFO - Epoch 11; loss: 18.186384201049805; CER: 0.6338271498680115; WER: 1.0; val_loss: 18.703115463256836; val_CER: 0.6977778673171997; val_WER: 1.0
2024-04-19 19:21:11,623 - root - INFO - Epoch 12; loss: 18.209632873535156; CER: 0.6259258985519409; WER: 1.0; val_loss: 18.426902770996094; val_CER: 0.7044445276260376; val_WER: 1.0
2024-04-19 19:21:27,470 - root - INFO - Epoch 13; loss: 18.1185302734375; CER: 0.6269136071205139; WER: 1.0; val_loss: 18.392810821533203; val_CER: 0.6866666674613953; val_WER: 1.0
2024-04-19 19:21:41,758 - root - INFO - Epoch 14; loss: 17.91950035095215; CER: 0.6241975426673889; WER: 1.0; val_loss: 18.30300521850586; val_CER: 0.6777777671813965; val_WER: 1.0
2024-04-19 19:21:57,080 - root - INFO - Epoch 15; loss: 18.03468894958496; CER: 0.6254321336746216; WER: 1.0; val_loss: 18.327434539794922; val_CER: 0.6733332872390747; val_WER: 1.0
2024-04-19 19:22:12,664 - root - INFO - Epoch 16; loss: 17.952774047851562; CER: 0.6256791353225708; WER: 1.0; val_loss: 18.448163986206055; val_CER: 0.6800000667572021; val_WER: 1.0
2024-04-19 19:22:29,452 - root - INFO - Epoch 17; loss: 17.977718353271484; CER: 0.6234568357467651; WER: 1.0; val_loss: 18.44594383239746; val_CER: 0.6777777671813965; val_WER: 1.0
2024-04-19 19:22:44,342 - root - INFO - Epoch 18; loss: 17.861148834228516; CER: 0.6291359066963196; WER: 1.0; val_loss: 18.3392333984375; val_CER: 0.6644444465637207; val_WER: 1.0
2024-04-19 19:22:59,559 - root - INFO - Epoch 19; loss: 17.76828956604004; CER: 0.6237037777900696; WER: 1.0; val_loss: 18.426986694335938; val_CER: 0.6688889265060425; val_WER: 1.0
2024-04-19 19:23:12,636 - root - INFO - Epoch 20; loss: 17.821186065673828; CER: 0.6293827295303345; WER: 1.0; val_loss: 18.334701538085938; val_CER: 0.6711110472679138; val_WER: 1.0
2024-04-19 19:23:25,603 - root - INFO - Epoch 21; loss: 17.794363021850586; CER: 0.6333333849906921; WER: 1.0; val_loss: 18.191492080688477; val_CER: 0.6711110472679138; val_WER: 1.0
2024-04-19 19:23:38,946 - root - INFO - Epoch 22; loss: 17.817615509033203; CER: 0.6271604895591736; WER: 1.0; val_loss: 18.197677612304688; val_CER: 0.6688889265060425; val_WER: 1.0
2024-04-19 19:23:52,338 - root - INFO - Epoch 23; loss: 17.71686363220215; CER: 0.6187654733657837; WER: 1.0; val_loss: 18.28326988220215; val_CER: 0.6644445061683655; val_WER: 1.0
2024-04-19 19:24:05,841 - root - INFO - Epoch 24; loss: 17.628889083862305; CER: 0.6162962913513184; WER: 1.0; val_loss: 18.099008560180664; val_CER: 0.6622222661972046; val_WER: 1.0
2024-04-19 19:24:19,015 - root - INFO - Epoch 25; loss: 17.71317481994629; CER: 0.6209877133369446; WER: 1.0; val_loss: 18.022457122802734; val_CER: 0.6666666269302368; val_WER: 1.0
2024-04-19 19:24:32,377 - root - INFO - Epoch 26; loss: 17.66487693786621; CER: 0.6133334040641785; WER: 1.0; val_loss: 17.984806060791016; val_CER: 0.6600000262260437; val_WER: 1.0
2024-04-19 19:24:45,576 - root - INFO - Epoch 27; loss: 17.813434600830078; CER: 0.6088888645172119; WER: 1.0; val_loss: 18.18351936340332; val_CER: 0.6577777862548828; val_WER: 1.0
2024-04-19 19:24:59,041 - root - INFO - Epoch 28; loss: 17.774593353271484; CER: 0.6279012560844421; WER: 1.0; val_loss: 18.210901260375977; val_CER: 0.6533333659172058; val_WER: 1.0
2024-04-19 19:25:12,416 - root - INFO - Epoch 29; loss: 17.55162811279297; CER: 0.6239506006240845; WER: 1.0; val_loss: 18.223312377929688; val_CER: 0.6422222852706909; val_WER: 1.0
2024-04-19 19:25:25,199 - root - INFO - Epoch 30; loss: 17.562820434570312; CER: 0.6106173396110535; WER: 1.0; val_loss: 18.144086837768555; val_CER: 0.6622222065925598; val_WER: 1.0
2024-04-19 19:25:38,062 - root - INFO - Epoch 31; loss: 17.553163528442383; CER: 0.6120988726615906; WER: 1.0; val_loss: 18.20112419128418; val_CER: 0.6844444274902344; val_WER: 1.0
2024-04-19 19:25:50,813 - root - INFO - Epoch 32; loss: 17.548553466796875; CER: 0.6101235151290894; WER: 1.0; val_loss: 18.36969566345215; val_CER: 0.6777777671813965; val_WER: 1.0
2024-04-19 19:26:03,994 - root - INFO - Epoch 33; loss: 17.44594383239746; CER: 0.6182716488838196; WER: 1.0; val_loss: 17.6588077545166; val_CER: 0.6644444465637207; val_WER: 1.0
2024-04-19 19:26:17,339 - root - INFO - Epoch 34; loss: 17.57880401611328; CER: 0.6175309419631958; WER: 1.0; val_loss: 17.742351531982422; val_CER: 0.6600000262260437; val_WER: 1.0
2024-04-19 19:26:30,417 - root - INFO - Epoch 35; loss: 17.29192543029785; CER: 0.6170370578765869; WER: 1.0; val_loss: 18.095670700073242; val_CER: 0.6555555462837219; val_WER: 1.0
2024-04-19 19:26:43,641 - root - INFO - Epoch 36; loss: 17.348474502563477; CER: 0.6150617599487305; WER: 1.0; val_loss: 18.05866241455078; val_CER: 0.653333306312561; val_WER: 1.0
2024-04-19 19:26:56,865 - root - INFO - Epoch 37; loss: 17.18321990966797; CER: 0.6155555844306946; WER: 1.0; val_loss: 17.158916473388672; val_CER: 0.6200000047683716; val_WER: 1.0
2024-04-19 19:27:09,720 - root - INFO - Epoch 38; loss: 17.14049530029297; CER: 0.6019753813743591; WER: 1.0; val_loss: 17.155132293701172; val_CER: 0.6244444847106934; val_WER: 1.0
2024-04-19 19:27:22,677 - root - INFO - Epoch 39; loss: 17.0030460357666; CER: 0.5962963700294495; WER: 1.0; val_loss: 17.560134887695312; val_CER: 0.6511111259460449; val_WER: 1.0
2024-04-19 19:27:35,760 - root - INFO - Epoch 40; loss: 16.9674015045166; CER: 0.6024692058563232; WER: 1.0; val_loss: 17.815519332885742; val_CER: 0.6488889455795288; val_WER: 1.0
2024-04-19 19:27:49,054 - root - INFO - Epoch 41; loss: 16.907724380493164; CER: 0.5918518900871277; WER: 1.0; val_loss: 17.267181396484375; val_CER: 0.6333333849906921; val_WER: 1.0
2024-04-19 19:28:02,361 - root - INFO - Epoch 42; loss: 16.88023567199707; CER: 0.5955555438995361; WER: 1.0; val_loss: 16.94264030456543; val_CER: 0.588888943195343; val_WER: 1.0
2024-04-19 19:28:15,636 - root - INFO - Epoch 43; loss: 16.785320281982422; CER: 0.591605007648468; WER: 1.0; val_loss: 16.778430938720703; val_CER: 0.5777778029441833; val_WER: 1.0
2024-04-19 19:28:28,500 - root - INFO - Epoch 44; loss: 16.742143630981445; CER: 0.5869136452674866; WER: 1.0; val_loss: 16.865585327148438; val_CER: 0.5866666436195374; val_WER: 1.0
2024-04-19 19:28:41,750 - root - INFO - Epoch 45; loss: 16.55691909790039; CER: 0.5767901539802551; WER: 1.0; val_loss: 16.872116088867188; val_CER: 0.59333336353302; val_WER: 1.0
2024-04-19 19:28:55,050 - root - INFO - Epoch 46; loss: 16.339643478393555; CER: 0.5762963891029358; WER: 1.0; val_loss: 16.728885650634766; val_CER: 0.5777778029441833; val_WER: 1.0
2024-04-19 19:29:08,030 - root - INFO - Epoch 47; loss: 16.340913772583008; CER: 0.5656790733337402; WER: 1.0; val_loss: 16.736303329467773; val_CER: 0.5844444036483765; val_WER: 1.0
2024-04-19 19:29:21,134 - root - INFO - Epoch 48; loss: 16.485498428344727; CER: 0.5792592763900757; WER: 1.0; val_loss: 16.76825714111328; val_CER: 0.5777778029441833; val_WER: 1.0
2024-04-19 19:29:34,140 - root - INFO - Epoch 49; loss: 16.129878997802734; CER: 0.5577778220176697; WER: 1.0; val_loss: 16.768705368041992; val_CER: 0.5888888835906982; val_WER: 1.0
2024-04-19 19:29:47,292 - root - INFO - Epoch 50; loss: 16.001487731933594; CER: 0.5614815354347229; WER: 1.0; val_loss: 16.405677795410156; val_CER: 0.5711111426353455; val_WER: 1.0
2024-04-19 19:30:00,660 - root - INFO - Epoch 51; loss: 15.823470115661621; CER: 0.5602469444274902; WER: 1.0; val_loss: 16.306262969970703; val_CER: 0.5733333826065063; val_WER: 1.0
2024-04-19 19:30:13,577 - root - INFO - Epoch 52; loss: 15.58476448059082; CER: 0.55209881067276; WER: 1.0; val_loss: 15.9949312210083; val_CER: 0.5799999833106995; val_WER: 1.0
2024-04-19 19:30:26,679 - root - INFO - Epoch 53; loss: 15.485641479492188; CER: 0.5486419796943665; WER: 1.0; val_loss: 15.763566017150879; val_CER: 0.5622222423553467; val_WER: 1.0
2024-04-19 19:30:39,787 - root - INFO - Epoch 54; loss: 15.37511157989502; CER: 0.5516049861907959; WER: 1.0; val_loss: 15.606143951416016; val_CER: 0.5577777624130249; val_WER: 1.0
2024-04-19 19:30:52,860 - root - INFO - Epoch 55; loss: 15.250370979309082; CER: 0.5488888621330261; WER: 1.0; val_loss: 15.88671588897705; val_CER: 0.5533333420753479; val_WER: 1.0
2024-04-19 19:31:05,739 - root - INFO - Epoch 56; loss: 15.392313003540039; CER: 0.54666668176651; WER: 1.0; val_loss: 16.26692008972168; val_CER: 0.5688889026641846; val_WER: 1.0
2024-04-19 19:31:18,668 - root - INFO - Epoch 57; loss: 15.164201736450195; CER: 0.5434567928314209; WER: 1.0; val_loss: 15.772534370422363; val_CER: 0.5600000023841858; val_WER: 1.0
2024-04-19 19:31:31,927 - root - INFO - Epoch 58; loss: 14.830946922302246; CER: 0.5266667604446411; WER: 1.0; val_loss: 15.360515594482422; val_CER: 0.5333333611488342; val_WER: 1.0
2024-04-19 19:31:45,105 - root - INFO - Epoch 59; loss: 14.896867752075195; CER: 0.5301234126091003; WER: 1.0; val_loss: 14.546745300292969; val_CER: 0.5244445204734802; val_WER: 1.0
2024-04-19 19:32:02,138 - root - INFO - Epoch 60; loss: 14.309932708740234; CER: 0.5195062160491943; WER: 1.0; val_loss: 14.097014427185059; val_CER: 0.5022222399711609; val_WER: 1.0
2024-04-19 19:32:15,431 - root - INFO - Epoch 61; loss: 14.27847671508789; CER: 0.5192592740058899; WER: 1.0; val_loss: 14.010127067565918; val_CER: 0.491111159324646; val_WER: 1.0
2024-04-19 19:32:28,109 - root - INFO - Epoch 62; loss: 14.206953048706055; CER: 0.5120987892150879; WER: 1.0; val_loss: 14.041500091552734; val_CER: 0.5022222995758057; val_WER: 1.0
2024-04-19 19:32:41,133 - root - INFO - Epoch 63; loss: 13.775642395019531; CER: 0.5049383044242859; WER: 1.0; val_loss: 13.839099884033203; val_CER: 0.48222219944000244; val_WER: 1.0
2024-04-19 19:32:53,828 - root - INFO - Epoch 64; loss: 13.622488975524902; CER: 0.5014814734458923; WER: 1.0; val_loss: 13.63393783569336; val_CER: 0.4866666793823242; val_WER: 0.9800000190734863
2024-04-19 19:33:06,747 - root - INFO - Epoch 65; loss: 13.37945556640625; CER: 0.4933333694934845; WER: 1.0; val_loss: 13.429817199707031; val_CER: 0.4866667091846466; val_WER: 1.0
2024-04-19 19:33:19,764 - root - INFO - Epoch 66; loss: 13.128432273864746; CER: 0.4918518662452698; WER: 1.0; val_loss: 13.180076599121094; val_CER: 0.47111114859580994; val_WER: 1.0
2024-04-19 19:33:32,819 - root - INFO - Epoch 67; loss: 12.954423904418945; CER: 0.4916049540042877; WER: 1.0; val_loss: 13.061330795288086; val_CER: 0.4688888490200043; val_WER: 1.0
2024-04-19 19:33:45,992 - root - INFO - Epoch 68; loss: 12.79983901977539; CER: 0.48444443941116333; WER: 0.9977777600288391; val_loss: 12.548523902893066; val_CER: 0.4555555284023285; val_WER: 1.0
2024-04-19 19:33:59,199 - root - INFO - Epoch 69; loss: 12.602075576782227; CER: 0.47925931215286255; WER: 1.0; val_loss: 12.4248628616333; val_CER: 0.4422222077846527; val_WER: 1.0
2024-04-19 19:34:12,063 - root - INFO - Epoch 70; loss: 12.277759552001953; CER: 0.4740740954875946; WER: 1.0; val_loss: 11.885753631591797; val_CER: 0.444444477558136; val_WER: 1.0
2024-04-19 19:34:25,235 - root - INFO - Epoch 71; loss: 12.106094360351562; CER: 0.46345677971839905; WER: 0.9977777600288391; val_loss: 11.52989387512207; val_CER: 0.4311111569404602; val_WER: 1.0
2024-04-19 19:34:38,275 - root - INFO - Epoch 72; loss: 11.733744621276855; CER: 0.4577777683734894; WER: 1.0; val_loss: 11.20445442199707; val_CER: 0.3955555856227875; val_WER: 1.0
2024-04-19 19:34:51,269 - root - INFO - Epoch 73; loss: 11.63274097442627; CER: 0.4641974866390228; WER: 0.9977777600288391; val_loss: 10.837725639343262; val_CER: 0.3911111354827881; val_WER: 1.0
2024-04-19 19:35:04,068 - root - INFO - Epoch 74; loss: 11.289198875427246; CER: 0.45234572887420654; WER: 0.9977777600288391; val_loss: 10.740251541137695; val_CER: 0.3911111354827881; val_WER: 1.0
2024-04-19 19:35:17,166 - root - INFO - Epoch 75; loss: 11.265437126159668; CER: 0.4476543068885803; WER: 0.9977777600288391; val_loss: 10.423999786376953; val_CER: 0.35333335399627686; val_WER: 1.0
2024-04-19 19:35:30,178 - root - INFO - Epoch 76; loss: 10.894326210021973; CER: 0.4400000274181366; WER: 1.0; val_loss: 9.806631088256836; val_CER: 0.34666672348976135; val_WER: 1.0
2024-04-19 19:35:43,341 - root - INFO - Epoch 77; loss: 10.618851661682129; CER: 0.42271605134010315; WER: 0.9977777600288391; val_loss: 9.509880065917969; val_CER: 0.31777775287628174; val_WER: 0.9800000190734863
2024-04-19 19:35:56,387 - root - INFO - Epoch 78; loss: 10.381775856018066; CER: 0.4086419939994812; WER: 0.9933333396911621; val_loss: 9.804298400878906; val_CER: 0.3377777338027954; val_WER: 0.9800000190734863
2024-04-19 19:36:09,458 - root - INFO - Epoch 79; loss: 10.490540504455566; CER: 0.4158024787902832; WER: 0.9977777600288391; val_loss: 9.840740203857422; val_CER: 0.3377777934074402; val_WER: 0.9800000190734863
2024-04-19 19:36:22,239 - root - INFO - Epoch 80; loss: 10.140815734863281; CER: 0.40790122747421265; WER: 0.995555579662323; val_loss: 9.253885269165039; val_CER: 0.3244444727897644; val_WER: 0.9800000190734863
2024-04-19 19:36:35,387 - root - INFO - Epoch 81; loss: 10.08642864227295; CER: 0.4118518829345703; WER: 0.995555579662323; val_loss: 8.823579788208008; val_CER: 0.31555554270744324; val_WER: 1.0
2024-04-19 19:36:48,087 - root - INFO - Epoch 82; loss: 9.985383033752441; CER: 0.39456790685653687; WER: 0.9911110997200012; val_loss: 9.313377380371094; val_CER: 0.3333333134651184; val_WER: 0.9599999785423279
2024-04-19 19:37:01,093 - root - INFO - Epoch 83; loss: 9.954110145568848; CER: 0.39135801792144775; WER: 0.995555579662323; val_loss: 8.207948684692383; val_CER: 0.2866666913032532; val_WER: 0.9399999976158142
2024-04-19 19:37:14,153 - root - INFO - Epoch 84; loss: 9.526937484741211; CER: 0.3799999952316284; WER: 0.995555579662323; val_loss: 7.8176093101501465; val_CER: 0.23999999463558197; val_WER: 0.9200000166893005
2024-04-19 19:37:26,958 - root - INFO - Epoch 85; loss: 9.431732177734375; CER: 0.38049381971359253; WER: 0.9911110997200012; val_loss: 7.549450874328613; val_CER: 0.24222221970558167; val_WER: 0.9599999785423279
2024-04-19 19:37:39,790 - root - INFO - Epoch 86; loss: 9.210522651672363; CER: 0.3745679259300232; WER: 0.9933333396911621; val_loss: 7.546911239624023; val_CER: 0.24666665494441986; val_WER: 0.9399999976158142
2024-04-19 19:37:52,525 - root - INFO - Epoch 87; loss: 9.077082633972168; CER: 0.36765435338020325; WER: 0.9866666793823242; val_loss: 8.278054237365723; val_CER: 0.30666667222976685; val_WER: 0.9399999976158142
2024-04-19 19:38:05,767 - root - INFO - Epoch 88; loss: 8.883472442626953; CER: 0.36320990324020386; WER: 0.9688888788223267; val_loss: 7.921947002410889; val_CER: 0.2755555808544159; val_WER: 0.8999999761581421
